81,893
50,774
12,878
80,508
55,991
57,349
6,109
29,549
77,216
43,200
48,303
101,3
72,333
103,86
54,623
73,363
22,92
57,629
64,734
25,227
71,778
31,514
91,863
60,804
105,1
29,193
84,720
14,675
93,750
18,879
29,534
38,927
2,49
35,920
48,982
15,601
110,800
47,91
27,788
34,948
98,652
42,950
72,577
54,768
63,258
37,733
45,442
87,601
47,597
54,83
85,203
41,593
79,22
10,725
88,977
48,773
8,149
50,855
56,87
62,364
50,18
50,838
16,208
69,610
106,894
39,556
44,513
71,582
32,508
67,437
32,777
54,842
64,862
23,590
73,991
100,457
81,924
62,660
33,111
50,262
101,791
92,910
67,765
7,537
84,155
94,625
106,611
58,94
35,292
81,886
109,643
3,454
84,198
59,201
50,84
32,257
19,153
108,654
28,700
83,16
43,833
5,184
73,840
97,637
7,40
94,920
36,564
82,10
43,480
38,689
14,334
98,212
35,940
98,34
66,416
8,405
4,591
85,297
6,292
6,291
78,494
32,383
57,665
24,289
102,499
10,657
47,435
8,423
70,155
46,329
79,659
88,780
61,813
107,617
77,560
106,281
30,967
49,333
91,622
23,782
13,32
86,923
105,872
47,303
74,652
14,953
92,701
103,954
84,443
101,139
104,309
25,683
80,148
71,963
15,739
108,51
69,814
109,632
86,808
61,403
13,187
18,799
67,879
81,96
75,211
85,390
91,806
107,295
30,373
59,427
8,547
21,435
111,210
71,783
13,823
38,711
34,584
65,606
102,71
101,699
77,705
111,567
7,778
95,500
35,627
47,886
29,833
77,811
73,688
46,675
28,125
7,45
77,962
60,290
15,489
41,581
86,696
98,122
19,910
3,192
12,732
21,67
2,36
101,762
64,658
94,834
95,770
5,232
4,984
62,371
100,839
93,330
11,818
88,57
101,137
102,796
52,157
94,612
13,326
5,705
47,125
77,390
85,469
15,654
40,99
51,221
21,180
31,601
27,813
87,200
57,115
37,651
24,305
69,403
25,464
70,768
104,723
93,615
87,744
11,613
68,333
56,374
87,30
51,909
105,33
62,381
97,911
58,251
28,459
100,349
62,46
77,223
96,224
91,405
108,477
59,845
46,583
82,250
44,399
42,11
41,338
20,244
110,537
46,532
1,747
34,82
67,866
42,706
103,301
62,158
90,119
71,483
111,694
74,359
109,258
20,536
107,721
59,922
92,132
10,612
24,146
46,262
66,14
92,165
64,553
19,875
29,893
54,296
3,875
91,690
95,567
55,599
28,642
106,925
31,672
71,794
86,234
100,47
55,629
57,738
32,992
86,367
76,118
55,652
66,752
40,868
72,746
29,935
68,576
98,375
52,882
74,556
26,986
82,969
37,518
12,332
15,727
80,502
36,517
42,494
83,931
50,887
23,794
97,586
87,18
10,262
59,825
43,818
24,318
87,764
49,604
41,638
34,225
102,148
38,94
15,74
11,408
31,871
96,601
50,197
101,340
19,551
12,634
85,767
44,859
27,714
67,228
72,745
112,521
58,435
99,490
84,357
89,778
6,780
107,10
65,254
55,897
25,558
26,603
109,80
1,745
105,279
87,516
68,60
15,211
46,956
20,159
21,845
14,715
11,360
74,905
103,208
97,831
91,143
103,596
70,246
74,30
62,552
45,709
73,580
19,150
70,965
101,49
42,714
110,593
23,435
34,356
11,157
27,353
57,155
87,950
14,825
99,348
52,41
71,862
93,403
16,151
73,779
20,362
17,678
46,953
105,561
69,258
78,842
96,699
43,463
107,772
42,176
43,580
66,624
90,114
59,809
4,789
90,347
23,190
28,83
15,294
100,832
91,676
50,469
4,85
30,362
73,614
42,997
80,949
80,86
14,18
98,925
46,996
110,473
100,571
47,779
47,979
108,326
81,339
20,972
33,989
43,293
60,210
21,99
84,601
98,448
61,284
99,671
45,140
102,401
48,245
55,73
71,679
30,997
51,605
28,344
104,472
67,538
62,651
2,673
26,982
104,859
96,537
79,165
96,949
95,377
107,981
61,207
86,617
70,920
3,752
83,455
36,591
62,206
63,823
27,580
89,352
84,679
37,212
17,445
80,187
76,941
106,770
29,327
18,986
5,843
37,290
40,444
111,515
94,573
72,795
53,872
87,639
11,261
47,162
77,594
48,835
97,899
32,75
2,707
12,849
28,844
108,772
34,347
103,96
40,128
6,778
43,30
12,945
23,922
11,860
29,65
104,369
7,137
102,621
51,925
64,668
77,131
18,481
105,572
85,126
107,941
73,38
81,307
17,730
39,604
109,315
75,579
9,304
106,854
70,548
32,274
74,391
52,818
12,287
82,562
83,599
48,664
99,254
59,339
47,368
55,94
97,507
87,922
36,622
81,892
23,480
50,241
100,819
4,510
18,506
98,978
60,575
29,578
79,127
103,78
63,397
32,744
49,929
15,884
88,15
71,276
20,220
69,779
91,561
78,598
2,228
22,97
97,644
44,824
39,302
84,614
66,131
36,407
102,676
84,832
13,451
108,707
94,832
44,433
102,501
92,521
76,847
72,43
76,240
77,56
63,7
75,217
99,150
59,619
69,287
46,984
100,944
51,722
23,967
24,237
55,88
45,35
111,943
61,428
6,842
104,976
40,421
62,132
54,531
33,413
12,971
60,686
99,918
52,773
65,758
22,302
52,639
67,410
88,153
18,639
10,6
30,3
96,923
75,503
26,64
15,221
29,375
15,293
45,664
22,812
52,224
72,130
70,116
17,73
91,466
110,400
50,246
111,405
67,279
46,863
110,849
71,459
50,336
53,215
37,116
109,734
108,55
99,177
18,694
93,92
11,50
17,931
16,713
46,995
104,963
51,32
1,221
32,882
99,174
40,251
80,592
40,638
20,406
48,988
76,469
37,382
98,282
94,157
63,46
40,978
2,333
85,533
32,586
24,95
31,274
25,174
19,691
29,952
109,965
84,108
52,605
85,910
27,785
76,982
45,904
9,129
77,591
42,939
16,73
26,648
98,897
8,260
101,946
96,884
104,529
92,972
2,196
13,16
82,445
4,862
77,688
8,171
10,344
1,8
100,49
94,233
96,492
68,851
56,549
18,267
68,877
87,157
38,763
75,518
82,120
24,178
110,246
68,118
70,845
60,883
38,44
44,584
87,583
45,89
35,628
86,735
25,404
107,901
102,852
112,342
75,291
85,691
94,297
34,920
102,802
74,325
59,72
44,281
48,300
94,104
46,719
72,959
4,711
64,550
69,126
101,474
45,763
100,188
19,207
18,593
28,385
111,688
67,373
50,200
80,167
44,112
85,354
61,599
111,49
64,485
108,356
30,157
20,509
54,849
59,521
40,826
98,980
14,756
4,302
72,198
111,687
52,20
110,273
70,579
104,364
52,862
31,802
21,608
69,978
16,950
64,429
19,675
87,620
49,51
33,132
87,490
96,339
81,809
73,205
13,649
60,417
58,866
22,147
111,512
38,985
98,8
2,305
8,543
51,131
81,891
18,362
92,310
88,86
86,223
30,143
84,551
53,893
80,166
50,186
95,534
101,409
61,672
97,693
106,949
72,348
70,53
71,213
97,730
14,862
13,12
24,81
86,722
56,959
17,194
12,168
105,11
8,19
67,523
5,237
52,622
70,398
100,993
98,120
93,728
73,481
76,117
4,275
87,722
92,322
19,472
30,522
91,553
86,345
35,246
60,975
38,392
86,495
112,422
74,380
83,673
7,903
39,786
34,490
50,296
54,920
20,469
99,338
17,937
62,237
38,887
3,720
5,181
67,570
73,602
65,498
46,219
76,562
59,302
36,763
72,5
51,896
105,398
15,875
93,144
48,749
45,681
83,591
34,591
37,445
45,742
40,667
107,331
53,318
81,867
56,844
87,313
50,815
88,99
30,977
105,504
94,411
109,346
91,607
37,744
2,43
112,88
54,510
108,771
8,185
34,427
56,503
48,736
92,515
101,789
49,715
34,262
18,721
91,234
56,1
99,911
84,394
106,240
3,824
3,80
107,461
92,966
18,311
98,750
91,900
84,702
89,380
81,289
54,432
22,384
77,128
106,964
6,992
89,412
69,673
58,622
102,61
92,483
92,688
30,765
104,294
97,625
32,806
61,652
108,1
92,682
62,573
12,71
56,933
103,652
99,525
21,736
102,464
107,934
41,280
110,9
23,969
111,957
77,758
6,332
3,89
98,349
61,422
38,440
67,348
13,106
25,782
58,715
63,175
92,65
39,812
109,971
8,286
39,629
58,748
27,63
94,431
89,849
52,636
68,669
85,594
103,416
108,702
107,776
88,940
16,846
110,446
41,364
82,931
47,73
29,372
90,233
48,573
96,285
33,870
10,466
50,967
95,423
8,386
105,724
42,183
53,692
1,488
43,442
50,546
34,977
51,97
5,335
55,225
101,451
100,728
20,959
94,353
34,705
80,250
20,984
6,141
58,777
66,922
80,827
50,38
11,82
62,302
72,740
10,567
64,187
87,925
86,631
64,331
25,623
97,946
32,820
41,72
52,309
104,414
26,47
5,867
86,979
80,951
54,658
23,477
58,952
4,324
41,848
42,322
84,923
73,783
6,28
74,172
93,830
66,806
34,709
94,418
72,976
78,833
82,710
26,221
30,327
4,390
31,645
55,642
36,221
51,271
5,211
94,626
8,649
34,324
25,851
104,29
26,604
36,182
98,109
85,441
5,504
44,851
38,226
108,740
11,248
27,915
72,864
40,903
95,272
2,611
64,26
11,829
19,561
111,945
93,198
108,513
43,761
12,411
78,148
94,324
61,308
77,240
75,947
93,128
63,238
10,720
48,536
37,876
3,961
74,508
86,526
66,820
94,90
78,829
5,113
49,782
81,235
39,20
80,153
75,94
50,220
101,970
70,764
40,428
19,327
57,543
59,233
56,988
26,561
17,543
33,962
48,271
106,398
44,806
65,856
41,321
18,491
63,494
49,384
70,836
46,448
100,397
32,13
66,125
38,254
66,847
28,214
81,751
55,593
81,415
28,960
14,683
96,734
100,314
78,519
57,107
110,741
27,166
71,507
55,366
54,910
45,792
14,278
13,240
7,127
32,680
77,941
100,775
33,27
15,223
52,779
72,592
49,79
13,432
43,434
66,408
95,852
10,394
85,612
23,134
77,220
36,676
56,10
110,961
23,234
76,123
111,541
106,548
102,479
76,729
15,278
45,454
95,264
14,125
43,204
82,647
58,74
95,463
3,960
108,868
100,194
45,29
105,707
94,58
19,80
38,655
78,320
100,792
54,46
27,38
40,770
15,745
80,182
48,392
28,192
78,25
90,488
87,996
78,883
97,230
79,765
51,681
99,262
27,184
35,432
8,258
56,431
74,900
103,262
77,211
63,613
55,322
100,651
108,634
41,777
105,828
102,672
33,269
77,727
89,772
44,568
8,933
34,542
41,729
100,702
34,837
108,980
19,980
75,538
11,338
47,686
36,320
80,634
95,831
39,674
56,219
23,718
34,234
46,400
3,602
110,350
97,13
36,713
81,302
12,192
24,432
54,384
50,841
13,331
98,395
1,137
4,56
71,49
47,925
20,651
18,625
43,460
60,261
11,143
106,678
68,314
106,777
59,2
89,443
107,446
5,430
71,893
53,752
90,820
49,264
106,268
1,806
92,354
2,942
83,957
39,800
61,728
61,35
41,249
27,498
104,232
55,257
69,396
29,80
65,219
84,994
6,888
27,757
86,912
55,386
98,716
102,348
33,444
42,29
68,223
79,731
106,530
32,366
51,539
82,392
4,170
78,863
104,599
5,24
5,40
44,369
19,322
104,695
37,968
109,820
45,324
97,33
97,401
78,506
104,698
10,871
16,434
68,253
12,310
81,822
95,914
17,422
18,116
82,144
3,1000
18,933
3,607
17,258
18,23
43,465
9,2
99,511
41,437
28,935
2,232
20,920
104,920
69,977
80,835
60,623
75,898
85,368
48,834
45,235
73,719
38,277
10,7
57,969
66,363
39,13
83,545
75,827
45,892
36,179
89,249
100,592
103,290
10,94
6,73
75,67
67,208
41,430
55,892
80,338
69,393
55,935
86,591
64,989
29,958
110,716
40,470
59,595
60,491
10,11
50,103
64,557
83,565
3,629
33,504
68,892
58,810
34,175
73,815
79,158
92,135
28,663
57,6
17,26
11,15
11,239
9,18
3,719
29,398
59,903
7,11
81,566
54,260
86,940
24,694
92,814
63,637
43,197
72,669
103,748
112,518
105,206
100,115
30,164
81,965
96,805
68,403
109,143
67,672
30,727
25,408
12,381
24,174
12,176
110,756
27,437
79,849
89,785
60,705
94,998
74,637
88,518
3,630
15,348
54,423
87,585
82,752
103,782
91,249
52,458
69,962
93,264
48,748
14,303
39,919
76,22
9,613
6,70
89,186
64,137
91,672
31,784
72,68
14,807
79,715
87,688
61,658
35,935
72,468
10,259
91,758
15,986
44,27
13,769
28,407
32,72
101,806
69,137
9,452
97,887
15,262
37,154
51,150
21,2
111,244
6,928
76,939
1,629
27,291
32,315
90,795
52,177
84,881
79,131
60,610
14,575
63,309
112,393
97,907
11,637
73,471
10,112
92,609
98,533
6,4
65,289
13,448
34,566
60,148
25,984
81,181
74,395
77,930
95,226
99,467
46,222
107,738
72,817
61,668
41,137
86,732
38,712
37,555
27,238
38,524
91,184
60,196
18,551
102,736
96,835
102,90
109,528
83,540
85,183
84,835
29,792
19,520
50,762
96,518
58,62
96,598
40,380
15,964
104,783
80,52
56,697
67,986
60,231
3,632
86,1000
90,734
21,758
35,540
94,397
48,681
50,506
10,381
56,511
112,276
83,117
91,260
26,960
109,504
70,743
86,48
105,954
1,415
14,781
89,9
26,346
99,228
2,878
15,949
25,11
17,415
71,913
14,47
2,407
30,710
62,68
71,99
98,324
25,506
85,62
16,332
65,551
94,752
21,413
14,335
112,309
55,6
38,877
74,239
31,375
105,777
13,133
69,249
38,174
73,948
34,869
82,5
59,401
15,43
73,640
103,950
57,756
37,675
106,55
36,569
32,446
112,349
85,884
18,489
101,966
14,993
80,563
8,121
35,873
106,769
111,724
20,688
97,89
6,692
110,805
84,239
11,816
103,966
42,963
88,24
55,369
88,607
47,26
64,66
89,642
65,484
83,474
9,370
78,515
110,44
35,858
45,305
38,6
8,382
100,62
18,564
20,179
20,985
12,492
24,80
102,838
12,233
54,845
50,689
75,621
54,2
86,787
79,480
95,88
59,195
11,185
25,37
46,129
75,952
98,902
39,423
102,623
25,888
80,729
77,11
40,822
28,496
55,557
8,169
49,83
92,752
35,410
85,434
54,568
107,328
73,122
11,307
46,427
62,737
66,665
85,164
12,846
65,705
8,772
71,769
22,83
33,635
73,872
44,424
69,695
62,746
30,507
90,268
40,422
102,22
83,212
31,596
74,498
105,730
90,939
106,441
96,866
25,752
10,939
109,455
8,639
78,393
79,717
3,598
101,291
30,18
14,604
63,136
101,390
38,652
11,760
61,601
59,463
18,231
104,127
8,882
97,45
90,553
14,872
12,245
87,250
50,674
95,167
49,991
111,876
37,810
86,214
48,968
87,965
96,418
91,427
21,252
33,424
102,1
16,167
94,313
102,207
98,184
72,658
11,545
85,580
103,556
3,222
51,948
68,839
65,427
102,80
109,26
87,879
33,32
34,40
85,902
49,127
16,242
43,133
105,709
12,285
103,477
65,598
86,733
16,689
55,78
6,879
23,386
105,505
16,877
8,613
21,399
28,203
44,572
44,697
67,936
74,961
52,799
106,797
96,142
101,166
56,661
63,421
83,894
77,395
103,949
24,212
99,623
112,107
76,197
59,112
83,77
10,379
77,434
41,334
96,643
14,944
79,309
48,482
95,697
57,526
106,438
87,248
15,411
1,381
66,668
31,11
94,571
4,114
95,506
4,773
88,58
77,93
40,189
42,915
67,119
20,373
104,282
109,306
1,44
84,204
7,32
54,680
38,115
4,853
51,310
85,92
94,536
21,507
53,330
84,795
2,855
8,932
88,564
85,452
9,282
86,820
8,106
86,902
92,832
84,729
69,390
93,802
72,593
99,391
102,660
57,765
100,812
27,799
14,514
75,255
35,838
23,491
21,867
26,185
26,493
57,662
56,845
21,14
15,323
15,551
57,151
61,168
18,784
81,987
105,301
81,247
64,991
105,919
97,888
57,648
83,911
28,370
77,616
79,193
77,782
31,65
91,915
85,423
100,644
19,223
111,896
54,771
52,403
90,65
8,848
108,479
32,511
78,237
110,314
20,357
22,779
81,349
69,52
56,190
65,954
23,548
77,863
67,321
106,490
46,551
52,207
68,336
9,99
37,665
108,722
108,690
104,655
108,696
22,152
92,901
21,659
7,154
98,810
28,857
52,300
30,220
86,9
95,957
28,738
84,638
81,160
66,501
40,491
101,561
64,359
35,171
40,290
19,272
40,377
73,380
5,631
1,360
14,791
76,594
72,442
44,192
16,640
23,392
74,742
91,359
33,147
15,142
36,581
35,994
76,619
78,982
37,838
13,260
111,360
2,255
60,480
46,467
60,526
11,443
85,624
108,222
64,587
14,116
80,513
63,841
85,686
41,858
14,677
35,59
67,526
95,969
51,983
106,259
55,473
61,762
35,704
97,794
89,712
88,495
36,817
33,850
50,136
60,909
12,959
48,782
37,242
50,444
103,909
48,113
78,133
61,28
81,626
68,948
92,542
30,58
27,970
1,117
50,299
89,235
49,372
90,504
53,612
52,928
28,680
108,540
33,806
26,643
72,844
26,287
8,502
36,871
83,37
21,36
41,619
55,263
34,841
3,848
50,12
29,815
93,883
65,238
64,315
2,665
47,17
62,476
7,846
98,214
96,117
44,972
106,88
77,302
53,895
17,725
66,463
48,936
38,820
50,742
65,41
87,413
109,895
33,751
80,107
52,12
34,436
90,674
90,856
102,371
69,636
85,839
98,744
18,586
108,565
77,52
11,974
16,312
49,533
26,873
46,526
89,339
53,699
30,293
63,553
94,68
77,630
10,301
6,941
46,918
23,827
40,69
84,324
60,740
67,544
40,849
13,744
82,1
46,907
47,310
42,300
15,821
34,108
6,922
34,525
106,397
37,542
103,576
20,779
39,888
102,99
108,210
68,581
4,828
21,374
64,598
110,623
35,673
